time,date,lat,lon,alt,altUnit,sep,sepUnit,identity,navStatus,posMode,spd,status,talker,numSV
09:20:37,2024-06-17,52.2421355,6.8592466667,,,,,GNRMC,V,A,0.025,A,GN,
09:20:37,,52.2421355,6.8592466667,36.0,M,46.0,M,GNGGA,,,,,GN,12
09:20:37,,52.2421355,6.8592466667,,,,,GNGLL,,A,,A,GN,
09:20:38,2024-06-17,52.2421355,6.8592465,,,,,GNRMC,V,A,0.015,A,GN,
09:20:38,,52.2421355,6.8592465,36.1,M,46.0,M,GNGGA,,,,,GN,12
09:20:38,,52.2421355,6.8592465,,,,,GNGLL,,A,,A,GN,
09:20:39,2024-06-17,52.2421355,6.8592466667,,,,,GNRMC,V,A,0.017,A,GN,
09:20:39,,52.2421355,6.8592466667,36.2,M,46.0,M,GNGGA,,,,,GN,12
09:20:39,,52.2421355,6.8592466667,,,,,GNGLL,,A,,A,GN,
09:20:40,2024-06-17,52.2421356667,6.8592466667,,,,,GNRMC,V,A,0.015,A,GN,
09:20:40,,52.2421356667,6.8592466667,36.3,M,46.0,M,GNGGA,,,,,GN,12
09:20:40,,52.2421356667,6.8592466667,,,,,GNGLL,,A,,A,GN,
09:20:41,2024-06-17,52.2421355,6.8592465,,,,,GNRMC,V,A,0.024,A,GN,
09:20:41,,52.2421355,6.8592465,36.5,M,46.0,M,GNGGA,,,,,GN,12
09:20:41,,52.2421355,6.8592465,,,,,GNGLL,,A,,A,GN,
09:20:42,2024-06-17,52.2421356667,6.8592465,,,,,GNRMC,V,A,0.013,A,GN,
09:20:42,,52.2421356667,6.8592465,36.5,M,46.0,M,GNGGA,,,,,GN,12
09:20:42,,52.2421356667,6.8592465,,,,,GNGLL,,A,,A,GN,
09:20:43,2024-06-17,52.2421355,6.8592465,,,,,GNRMC,V,A,0.014,A,GN,
09:20:43,,52.2421355,6.8592465,36.5,M,46.0,M,GNGGA,,,,,GN,12
09:20:43,,52.2421355,6.8592465,,,,,GNGLL,,A,,A,GN,
09:20:44,2024-06-17,52.2421351667,6.8592465,,,,,GNRMC,V,A,0.018,A,GN,
09:20:44,,52.2421351667,6.8592465,36.6,M,46.0,M,GNGGA,,,,,GN,12
09:20:44,,52.2421351667,6.8592465,,,,,GNGLL,,A,,A,GN,
09:20:45,2024-06-17,52.2421351667,6.8592466667,,,,,GNRMC,V,A,0.013,A,GN,
09:20:45,,52.2421351667,6.8592466667,36.6,M,46.0,M,GNGGA,,,,,GN,12
09:20:45,,52.2421351667,6.8592466667,,,,,GNGLL,,A,,A,GN,
09:20:46,2024-06-17,52.2421355,6.8592463333,,,,,GNRMC,V,A,0.023,A,GN,
09:20:46,,52.2421355,6.8592463333,36.7,M,46.0,M,GNGGA,,,,,GN,12
09:20:46,,52.2421355,6.8592463333,,,,,GNGLL,,A,,A,GN,
09:20:47,2024-06-17,52.2421355,6.8592463333,,,,,GNRMC,V,A,0.02,A,GN,
09:20:47,,52.2421355,6.8592463333,36.8,M,46.0,M,GNGGA,,,,,GN,12
09:20:47,,52.2421355,6.8592463333,,,,,GNGLL,,A,,A,GN,
09:20:48,2024-06-17,52.2421355,6.8592465,,,,,GNRMC,V,A,0.018,A,GN,
09:20:48,,52.2421355,6.8592465,37.0,M,46.0,M,GNGGA,,,,,GN,12
09:20:48,,52.2421355,6.8592465,,,,,GNGLL,,A,,A,GN,
09:20:49,2024-06-17,52.2421356667,6.8592463333,,,,,GNRMC,V,A,0.033,A,GN,
09:20:49,,52.2421356667,6.8592463333,37.2,M,46.0,M,GNGGA,,,,,GN,12
09:20:49,,52.2421356667,6.8592463333,,,,,GNGLL,,A,,A,GN,
09:20:50,2024-06-17,52.2421358333,6.859246,,,,,GNRMC,V,A,0.005,A,GN,
09:20:50,,52.2421358333,6.859246,37.3,M,46.0,M,GNGGA,,,,,GN,12
09:20:50,,52.2421358333,6.859246,,,,,GNGLL,,A,,A,GN,
09:20:51,2024-06-17,52.2421358333,6.8592458333,,,,,GNRMC,V,A,0.019,A,GN,
09:20:51,,52.2421358333,6.8592458333,37.5,M,46.0,M,GNGGA,,,,,GN,12
09:20:51,,52.2421358333,6.8592458333,,,,,GNGLL,,A,,A,GN,
09:20:52,2024-06-17,52.2421353333,6.8592458333,,,,,GNRMC,V,A,0.02,A,GN,
09:20:52,,52.2421353333,6.8592458333,37.6,M,46.0,M,GNGGA,,,,,GN,12
09:20:52,,52.2421353333,6.8592458333,,,,,GNGLL,,A,,A,GN,
09:20:53,2024-06-17,52.2421351667,6.8592458333,,,,,GNRMC,V,A,0.009,A,GN,
09:20:53,,52.2421351667,6.8592458333,37.7,M,46.0,M,GNGGA,,,,,GN,12
09:20:53,,52.2421351667,6.8592458333,,,,,GNGLL,,A,,A,GN,
09:20:54,2024-06-17,52.2421353333,6.8592456667,,,,,GNRMC,V,A,0.011,A,GN,
09:20:54,,52.2421353333,6.8592456667,37.8,M,46.0,M,GNGGA,,,,,GN,12
09:20:54,,52.2421353333,6.8592456667,,,,,GNGLL,,A,,A,GN,
09:20:55,2024-06-17,52.2421356667,6.8592458333,,,,,GNRMC,V,A,0.01,A,GN,
09:20:55,,52.2421356667,6.8592458333,37.9,M,46.0,M,GNGGA,,,,,GN,12
09:20:55,,52.2421356667,6.8592458333,,,,,GNGLL,,A,,A,GN,
09:20:56,2024-06-17,52.2421358333,6.859246,,,,,GNRMC,V,A,0.034,A,GN,
09:20:56,,52.2421358333,6.859246,38.0,M,46.0,M,GNGGA,,,,,GN,12
09:20:56,,52.2421358333,6.859246,,,,,GNGLL,,A,,A,GN,
09:20:57,2024-06-17,52.2421356667,6.8592461667,,,,,GNRMC,V,A,0.01,A,GN,
09:20:57,,52.2421356667,6.8592461667,38.1,M,46.0,M,GNGGA,,,,,GN,12
09:20:57,,52.2421356667,6.8592461667,,,,,GNGLL,,A,,A,GN,
09:20:58,2024-06-17,52.2421353333,6.8592465,,,,,GNRMC,V,A,0.013,A,GN,
09:20:58,,52.2421353333,6.8592465,38.2,M,46.0,M,GNGGA,,,,,GN,12
09:20:58,,52.2421353333,6.8592465,,,,,GNGLL,,A,,A,GN,
09:20:59,2024-06-17,52.2421353333,6.8592466667,,,,,GNRMC,V,A,0.009,A,GN,
09:20:59,,52.2421353333,6.8592466667,38.2,M,46.0,M,GNGGA,,,,,GN,12
09:20:59,,52.2421353333,6.8592466667,,,,,GNGLL,,A,,A,GN,
09:21:00,2024-06-17,52.2421351667,6.859247,,,,,GNRMC,V,A,0.013,A,GN,
09:21:00,,52.2421351667,6.859247,38.3,M,46.0,M,GNGGA,,,,,GN,12
09:21:00,,52.2421351667,6.859247,,,,,GNGLL,,A,,A,GN,
09:21:01,2024-06-17,52.2421351667,6.8592473333,,,,,GNRMC,V,A,0.037,A,GN,
09:21:01,,52.2421351667,6.8592473333,38.3,M,46.0,M,GNGGA,,,,,GN,12
09:21:01,,52.2421351667,6.8592473333,,,,,GNGLL,,A,,A,GN,
09:21:02,2024-06-17,52.2421348333,6.8592471667,,,,,GNRMC,V,A,0.009,A,GN,
09:21:02,,52.2421348333,6.8592471667,38.4,M,46.0,M,GNGGA,,,,,GN,12
09:21:02,,52.2421348333,6.8592471667,,,,,GNGLL,,A,,A,GN,
09:21:03,2024-06-17,52.2421345,6.8592478333,,,,,GNRMC,V,A,0.155,A,GN,
09:21:03,,52.2421345,6.8592478333,38.4,M,46.0,M,GNGGA,,,,,GN,12
09:21:03,,52.2421345,6.8592478333,,,,,GNGLL,,A,,A,GN,
09:21:04,2024-06-17,52.2421345,6.8592463333,,,,,GNRMC,V,A,0.339,A,GN,
09:21:04,,52.2421345,6.8592463333,38.3,M,46.0,M,GNGGA,,,,,GN,12
09:21:04,,52.2421345,6.8592463333,,,,,GNGLL,,A,,A,GN,
09:21:05,2024-06-17,52.2421351667,6.8592445,,,,,GNRMC,V,A,0.231,A,GN,
09:21:05,,52.2421351667,6.8592445,38.3,M,46.0,M,GNGGA,,,,,GN,12
09:21:05,,52.2421351667,6.8592445,,,,,GNGLL,,A,,A,GN,
09:21:06,2024-06-17,52.2421395,6.859247,,,,,GNRMC,V,A,1.228,A,GN,
09:21:06,,52.2421395,6.859247,38.1,M,46.0,M,GNGGA,,,,,GN,12
09:21:06,,52.2421395,6.859247,,,,,GNGLL,,A,,A,GN,
09:21:07,2024-06-17,52.2421463333,6.8592493333,,,,,GNRMC,V,A,1.593,A,GN,
09:21:07,,52.2421463333,6.8592493333,38.2,M,46.0,M,GNGGA,,,,,GN,12
09:21:07,,52.2421463333,6.8592493333,,,,,GNGLL,,A,,A,GN,
09:21:08,2024-06-17,52.2421586667,6.8592526667,,,,,GNRMC,V,A,2.976,A,GN,
09:21:08,,52.2421586667,6.8592526667,38.3,M,46.0,M,GNGGA,,,,,GN,12
09:21:08,,52.2421586667,6.8592526667,,,,,GNGLL,,A,,A,GN,
09:21:09,2024-06-17,52.2421758333,6.8592585,,,,,GNRMC,V,A,3.95,A,GN,
09:21:09,,52.2421758333,6.8592585,38.0,M,46.0,M,GNGGA,,,,,GN,12
09:21:09,,52.2421758333,6.8592585,,,,,GNGLL,,A,,A,GN,
09:21:10,2024-06-17,52.2421961667,6.8592605,,,,,GNRMC,V,A,4.329,A,GN,
09:21:10,,52.2421961667,6.8592605,37.9,M,46.0,M,GNGGA,,,,,GN,12
09:21:10,,52.2421961667,6.8592605,,,,,GNGLL,,A,,A,GN,
09:21:11,2024-06-17,52.242216,6.8592475,,,,,GNRMC,V,A,4.744,A,GN,
09:21:11,,52.242216,6.8592475,37.8,M,46.0,M,GNGGA,,,,,GN,12
09:21:11,,52.242216,6.8592475,,,,,GNGLL,,A,,A,GN,
09:21:12,2024-06-17,52.2422328333,6.859224,,,,,GNRMC,V,A,4.949,A,GN,
09:21:12,,52.2422328333,6.859224,37.3,M,46.0,M,GNGGA,,,,,GN,12
09:21:12,,52.2422328333,6.859224,,,,,GNGLL,,A,,A,GN,
09:21:13,2024-06-17,52.2422478333,6.8591941667,,,,,GNRMC,V,A,5.294,A,GN,
09:21:13,,52.2422478333,6.8591941667,36.6,M,46.0,M,GNGGA,,,,,GN,12
09:21:13,,52.2422478333,6.8591941667,,,,,GNGLL,,A,,A,GN,
09:21:14,2024-06-17,52.2422586667,6.8591543333,,,,,GNRMC,V,A,6.037,A,GN,
09:21:14,,52.2422586667,6.8591543333,35.9,M,46.0,M,GNGGA,,,,,GN,12
09:21:14,,52.2422586667,6.8591543333,,,,,GNGLL,,A,,A,GN,
09:21:15,2024-06-17,52.2422676667,6.8591126667,,,,,GNRMC,V,A,5.797,A,GN,
09:21:15,,52.2422676667,6.8591126667,35.2,M,46.0,M,GNGGA,,,,,GN,12
09:21:15,,52.2422676667,6.8591126667,,,,,GNGLL,,A,,A,GN,
09:21:16,2024-06-17,52.2422755,6.8590706667,,,,,GNRMC,V,A,5.714,A,GN,
09:21:16,,52.2422755,6.8590706667,34.7,M,46.0,M,GNGGA,,,,,GN,12
09:21:16,,52.2422755,6.8590706667,,,,,GNGLL,,A,,A,GN,
09:21:17,2024-06-17,52.24228,6.8590326667,,,,,GNRMC,V,A,5.013,A,GN,
09:21:17,,52.24228,6.8590326667,33.4,M,46.0,M,GNGGA,,,,,GN,12
09:21:17,,52.24228,6.8590326667,,,,,GNGLL,,A,,A,GN,
09:21:18,2024-06-17,52.2422908333,6.8589858333,,,,,GNRMC,V,A,7.069,A,GN,
09:21:18,,52.2422908333,6.8589858333,33.0,M,46.0,M,GNGGA,,,,,GN,12
09:21:18,,52.2422908333,6.8589858333,,,,,GNGLL,,A,,A,GN,
09:21:19,2024-06-17,52.2423005,6.8589341667,,,,,GNRMC,V,A,6.894,A,GN,
09:21:19,,52.2423005,6.8589341667,32.6,M,46.0,M,GNGGA,,,,,GN,12
09:21:19,,52.2423005,6.8589341667,,,,,GNGLL,,A,,A,GN,
09:21:20,2024-06-17,52.2423126667,6.8588788333,,,,,GNRMC,V,A,7.956,A,GN,
09:21:20,,52.2423126667,6.8588788333,32.2,M,46.0,M,GNGGA,,,,,GN,12
09:21:20,,52.2423126667,6.8588788333,,,,,GNGLL,,A,,A,GN,
09:21:21,2024-06-17,52.2423241667,6.8588206667,,,,,GNRMC,V,A,7.877,A,GN,
09:21:21,,52.2423241667,6.8588206667,32.2,M,46.0,M,GNGGA,,,,,GN,12
09:21:21,,52.2423241667,6.8588206667,,,,,GNGLL,,A,,A,GN,
09:21:22,2024-06-17,52.2423326667,6.858763,,,,,GNRMC,V,A,7.695,A,GN,
09:21:22,,52.2423326667,6.858763,31.8,M,46.0,M,GNGGA,,,,,GN,12
09:21:22,,52.2423326667,6.858763,,,,,GNGLL,,A,,A,GN,
09:21:23,2024-06-17,52.242342,6.8587068333,,,,,GNRMC,V,A,7.598,A,GN,
09:21:23,,52.242342,6.8587068333,31.1,M,46.0,M,GNGGA,,,,,GN,12
09:21:23,,52.242342,6.8587068333,,,,,GNGLL,,A,,A,GN,
09:21:24,2024-06-17,52.242353,6.8586531667,,,,,GNRMC,V,A,7.328,A,GN,
09:21:24,,52.242353,6.8586531667,30.3,M,46.0,M,GNGGA,,,,,GN,12
09:21:24,,52.242353,6.8586531667,,,,,GNGLL,,A,,A,GN,
09:21:25,2024-06-17,52.2423656667,6.8586015,,,,,GNRMC,V,A,6.97,A,GN,
09:21:25,,52.2423656667,6.8586015,29.9,M,46.0,M,GNGGA,,,,,GN,12
09:21:25,,52.2423656667,6.8586015,,,,,GNGLL,,A,,A,GN,
09:21:26,2024-06-17,52.2423748333,6.8585455,,,,,GNRMC,V,A,7.828,A,GN,
09:21:26,,52.2423748333,6.8585455,29.3,M,46.0,M,GNGGA,,,,,GN,12
09:21:26,,52.2423748333,6.8585455,,,,,GNGLL,,A,,A,GN,
09:21:27,2024-06-17,52.2423833333,6.8584843333,,,,,GNRMC,V,A,8.001,A,GN,
09:21:27,,52.2423833333,6.8584843333,29.0,M,46.0,M,GNGGA,,,,,GN,12
09:21:27,,52.2423833333,6.8584843333,,,,,GNGLL,,A,,A,GN,
09:21:28,2024-06-17,52.2423873333,6.8584265,,,,,GNRMC,V,A,7.224,A,GN,
09:21:28,,52.2423873333,6.8584265,28.4,M,46.0,M,GNGGA,,,,,GN,12
09:21:28,,52.2423873333,6.8584265,,,,,GNGLL,,A,,A,GN,
09:21:29,2024-06-17,52.2423985,6.858362,,,,,GNRMC,V,A,9.141,A,GN,
09:21:29,,52.2423985,6.858362,28.0,M,46.0,M,GNGGA,,,,,GN,12
09:21:29,,52.2423985,6.858362,,,,,GNGLL,,A,,A,GN,
09:21:30,2024-06-17,52.2424068333,6.8582971667,,,,,GNRMC,V,A,8.245,A,GN,
09:21:30,,52.2424068333,6.8582971667,27.7,M,46.0,M,GNGGA,,,,,GN,12
09:21:30,,52.2424068333,6.8582971667,,,,,GNGLL,,A,,A,GN,
09:21:31,2024-06-17,52.242416,6.8582358333,,,,,GNRMC,V,A,8.294,A,GN,
09:21:31,,52.242416,6.8582358333,26.8,M,46.0,M,GNGGA,,,,,GN,12
09:21:31,,52.242416,6.8582358333,,,,,GNGLL,,A,,A,GN,
09:21:32,2024-06-17,52.2424286667,6.8581751667,,,,,GNRMC,V,A,8.135,A,GN,
09:21:32,,52.2424286667,6.8581751667,26.3,M,46.0,M,GNGGA,,,,,GN,12
09:21:32,,52.2424286667,6.8581751667,,,,,GNGLL,,A,,A,GN,
09:21:33,2024-06-17,52.2424416667,6.858111,,,,,GNRMC,V,A,8.596,A,GN,
09:21:33,,52.2424416667,6.858111,26.2,M,46.0,M,GNGGA,,,,,GN,12
09:21:33,,52.2424416667,6.858111,,,,,GNGLL,,A,,A,GN,
09:21:34,2024-06-17,52.2424531667,6.858045,,,,,GNRMC,V,A,9.042,A,GN,
09:21:34,,52.2424531667,6.858045,25.4,M,46.0,M,GNGGA,,,,,GN,12
09:21:34,,52.2424531667,6.858045,,,,,GNGLL,,A,,A,GN,
09:21:35,2024-06-17,52.2424623333,6.8579728333,,,,,GNRMC,V,A,9.228,A,GN,
09:21:35,,52.2424623333,6.8579728333,25.4,M,46.0,M,GNGGA,,,,,GN,12
09:21:35,,52.2424623333,6.8579728333,,,,,GNGLL,,A,,A,GN,
09:21:36,2024-06-17,52.2424728333,6.8579048333,,,,,GNRMC,V,A,8.964,A,GN,
09:21:36,,52.2424728333,6.8579048333,24.9,M,46.0,M,GNGGA,,,,,GN,12
09:21:36,,52.2424728333,6.8579048333,,,,,GNGLL,,A,,A,GN,
09:21:37,2024-06-17,52.242481,6.857834,,,,,GNRMC,V,A,9.237,A,GN,
09:21:37,,52.242481,6.857834,24.4,M,46.0,M,GNGGA,,,,,GN,12
09:21:37,,52.242481,6.857834,,,,,GNGLL,,A,,A,GN,
09:21:38,2024-06-17,52.24249,6.8577628333,,,,,GNRMC,V,A,9.025,A,GN,
09:21:38,,52.24249,6.8577628333,24.1,M,46.0,M,GNGGA,,,,,GN,12
09:21:38,,52.24249,6.8577628333,,,,,GNGLL,,A,,A,GN,
09:21:39,2024-06-17,52.2424968333,6.8576945,,,,,GNRMC,V,A,8.715,A,GN,
09:21:39,,52.2424968333,6.8576945,23.6,M,46.0,M,GNGGA,,,,,GN,12
09:21:39,,52.2424968333,6.8576945,,,,,GNGLL,,A,,A,GN,
09:21:40,2024-06-17,52.242505,6.857626,,,,,GNRMC,V,A,8.778,A,GN,
09:21:40,,52.242505,6.857626,23.3,M,46.0,M,GNGGA,,,,,GN,12
09:21:40,,52.242505,6.857626,,,,,GNGLL,,A,,A,GN,
09:21:41,2024-06-17,52.242513,6.8575623333,,,,,GNRMC,V,A,8.303,A,GN,
09:21:41,,52.242513,6.8575623333,22.8,M,46.0,M,GNGGA,,,,,GN,12
09:21:41,,52.242513,6.8575623333,,,,,GNGLL,,A,,A,GN,
09:21:42,2024-06-17,52.2425228333,6.8574953333,,,,,GNRMC,V,A,8.784,A,GN,
09:21:42,,52.2425228333,6.8574953333,22.7,M,46.0,M,GNGGA,,,,,GN,12
09:21:42,,52.2425228333,6.8574953333,,,,,GNGLL,,A,,A,GN,
09:21:43,2024-06-17,52.2425325,6.8574315,,,,,GNRMC,V,A,8.374,A,GN,
09:21:43,,52.2425325,6.8574315,22.2,M,46.0,M,GNGGA,,,,,GN,12
09:21:43,,52.2425325,6.8574315,,,,,GNGLL,,A,,A,GN,
09:21:44,2024-06-17,52.2425365,6.857365,,,,,GNRMC,V,A,8.404,A,GN,
09:21:44,,52.2425365,6.857365,22.1,M,46.0,M,GNGGA,,,,,GN,12
09:21:44,,52.2425365,6.857365,,,,,GNGLL,,A,,A,GN,
09:21:45,2024-06-17,52.242535,6.8572986667,,,,,GNRMC,V,A,8.305,A,GN,
09:21:45,,52.242535,6.8572986667,21.6,M,46.0,M,GNGGA,,,,,GN,12
09:21:45,,52.242535,6.8572986667,,,,,GNGLL,,A,,A,GN,
09:21:46,,52.2425313333,6.8572288333,21.9,M,46.0,M,GNGGA,,,,,GN,12
09:21:46,,52.2425313333,6.8572288333,,,,,GNGLL,,A,,A,GN,
09:21:47,2024-06-17,52.242526,6.8571625,,,,,GNRMC,V,A,8.256,A,GN,
09:21:47,,52.242526,6.8571625,21.6,M,46.0,M,GNGGA,,,,,GN,12
09:21:47,,52.242526,6.8571625,,,,,GNGLL,,A,,A,GN,
09:21:48,2024-06-17,52.242519,6.8570993333,,,,,GNRMC,V,A,7.886,A,GN,
09:21:48,,52.242519,6.8570993333,21.4,M,46.0,M,GNGGA,,,,,GN,12
09:21:48,,52.242519,6.8570993333,,,,,GNGLL,,A,,A,GN,
09:21:49,2024-06-17,52.2425118333,6.8570351667,,,,,GNRMC,V,A,8.133,A,GN,
09:21:49,,52.2425118333,6.8570351667,21.3,M,46.0,M,GNGGA,,,,,GN,12
09:21:49,,52.2425118333,6.8570351667,,,,,GNGLL,,A,,A,GN,
09:21:50,2024-06-17,52.2425013333,6.856974,,,,,GNRMC,V,A,7.746,A,GN,
09:21:50,,52.2425013333,6.856974,21.2,M,46.0,M,GNGGA,,,,,GN,12
09:21:50,,52.2425013333,6.856974,,,,,GNGLL,,A,,A,GN,
09:21:51,2024-06-17,52.2424825,6.8569278333,,,,,GNRMC,V,A,6.842,A,GN,
09:21:51,,52.2424825,6.8569278333,21.0,M,46.0,M,GNGGA,,,,,GN,12
09:21:51,,52.2424825,6.8569278333,,,,,GNGLL,,A,,A,GN,
09:21:52,2024-06-17,52.2424551667,6.856893,,,,,GNRMC,V,A,7.493,A,GN,
09:21:52,,52.2424551667,6.856893,21.6,M,46.0,M,GNGGA,,,,,GN,12
09:21:52,,52.2424551667,6.856893,,,,,GNGLL,,A,,A,GN,
09:21:53,2024-06-17,52.2424215,6.8568633333,,,,,GNRMC,V,A,8.262,A,GN,
09:21:53,,52.2424215,6.8568633333,21.8,M,46.0,M,GNGGA,,,,,GN,12
09:21:53,,52.2424215,6.8568633333,,,,,GNGLL,,A,,A,GN,
09:21:54,2024-06-17,52.2423875,6.85683,,,,,GNRMC,V,A,8.241,A,GN,
09:21:54,,52.2423875,6.85683,22.4,M,46.0,M,GNGGA,,,,,GN,12
09:21:54,,52.2423875,6.85683,,,,,GNGLL,,A,,A,GN,
09:21:55,2024-06-17,52.2423531667,6.8567941667,,,,,GNRMC,V,A,8.292,A,GN,
09:21:55,,52.2423531667,6.8567941667,23.0,M,46.0,M,GNGGA,,,,,GN,12
09:21:55,,52.2423531667,6.8567941667,,,,,GNGLL,,A,,A,GN,
09:21:56,2024-06-17,52.2423201667,6.8567578333,,,,,GNRMC,V,A,8.316,A,GN,
09:21:56,,52.2423201667,6.8567578333,23.5,M,46.0,M,GNGGA,,,,,GN,12
09:21:56,,52.2423201667,6.8567578333,,,,,GNGLL,,A,,A,GN,
09:21:57,2024-06-17,52.2422858333,6.8567225,,,,,GNRMC,V,A,8.374,A,GN,
09:21:57,,52.2422858333,6.8567225,23.9,M,46.0,M,GNGGA,,,,,GN,12
09:21:57,,52.2422858333,6.8567225,,,,,GNGLL,,A,,A,GN,
09:21:58,2024-06-17,52.2422523333,6.8566868333,,,,,GNRMC,V,A,8.517,A,GN,
09:21:58,,52.2422523333,6.8566868333,24.1,M,46.0,M,GNGGA,,,,,GN,12
09:21:58,,52.2422523333,6.8566868333,,,,,GNGLL,,A,,A,GN,
09:21:59,2024-06-17,52.2422186667,6.8566496667,,,,,GNRMC,V,A,8.403,A,GN,
09:21:59,,52.2422186667,6.8566496667,24.5,M,46.0,M,GNGGA,,,,,GN,12
09:21:59,,52.2422186667,6.8566496667,,,,,GNGLL,,A,,A,GN,
09:22:00,2024-06-17,52.2421863333,6.8566126667,,,,,GNRMC,V,A,8.316,A,GN,
09:22:00,,52.2421863333,6.8566126667,25.2,M,46.0,M,GNGGA,,,,,GN,12
09:22:00,,52.2421863333,6.8566126667,,,,,GNGLL,,A,,A,GN,
09:22:01,2024-06-17,52.2421505,6.8565793333,,,,,GNRMC,V,A,8.802,A,GN,
09:22:01,,52.2421505,6.8565793333,25.2,M,46.0,M,GNGGA,,,,,GN,12
09:22:01,,52.2421505,6.8565793333,,,,,GNGLL,,A,,A,GN,
09:22:02,2024-06-17,52.2421166667,6.8565446667,,,,,GNRMC,V,A,8.266,A,GN,
09:22:02,,52.2421166667,6.8565446667,25.4,M,46.0,M,GNGGA,,,,,GN,12
09:22:02,,52.2421166667,6.8565446667,,,,,GNGLL,,A,,A,GN,
09:22:03,2024-06-17,52.2420835,6.8565095,,,,,GNRMC,V,A,8.523,A,GN,
09:22:03,,52.2420835,6.8565095,25.3,M,46.0,M,GNGGA,,,,,GN,12
09:22:03,,52.2420835,6.8565095,,,,,GNGLL,,A,,A,GN,
09:22:04,2024-06-17,52.2420503333,6.8564773333,,,,,GNRMC,V,A,8.208,A,GN,
09:22:04,,52.2420503333,6.8564773333,25.1,M,46.0,M,GNGGA,,,,,GN,12
09:22:04,,52.2420503333,6.8564773333,,,,,GNGLL,,A,,A,GN,
09:22:05,2024-06-17,52.2420175,6.8564441667,,,,,GNRMC,V,A,8.178,A,GN,
09:22:05,,52.2420175,6.8564441667,25.6,M,46.0,M,GNGGA,,,,,GN,12
09:22:05,,52.2420175,6.8564441667,,,,,GNGLL,,A,,A,GN,
09:22:06,2024-06-17,52.2419836667,6.8564111667,,,,,GNRMC,V,A,8.636,A,GN,
09:22:06,,52.2419836667,6.8564111667,25.6,M,46.0,M,GNGGA,,,,,GN,12
09:22:06,,52.2419836667,6.8564111667,,,,,GNGLL,,A,,A,GN,
09:22:07,2024-06-17,52.2419498333,6.8563803333,,,,,GNRMC,V,A,8.013,A,GN,
09:22:07,,52.2419498333,6.8563803333,26.1,M,46.0,M,GNGGA,,,,,GN,12
09:22:07,,52.2419498333,6.8563803333,,,,,GNGLL,,A,,A,GN,
09:22:08,2024-06-17,52.241918,6.856351,,,,,GNRMC,V,A,7.861,A,GN,
09:22:08,,52.241918,6.856351,26.0,M,46.0,M,GNGGA,,,,,GN,12
09:22:08,,52.241918,6.856351,,,,,GNGLL,,A,,A,GN,
09:22:09,2024-06-17,52.2418858333,6.8563205,,,,,GNRMC,V,A,7.958,A,GN,
09:22:09,,52.2418858333,6.8563205,26.1,M,46.0,M,GNGGA,,,,,GN,12
09:22:09,,52.2418858333,6.8563205,,,,,GNGLL,,A,,A,GN,
09:22:10,2024-06-17,52.2418548333,6.8562873333,,,,,GNRMC,V,A,7.981,A,GN,
09:22:10,,52.2418548333,6.8562873333,25.8,M,46.0,M,GNGGA,,,,,GN,12
09:22:10,,52.2418548333,6.8562873333,,,,,GNGLL,,A,,A,GN,
09:22:11,2024-06-17,52.2418245,6.8562581667,,,,,GNRMC,V,A,7.432,A,GN,
09:22:11,,52.2418245,6.8562581667,25.6,M,46.0,M,GNGGA,,,,,GN,12
09:22:11,,52.2418245,6.8562581667,,,,,GNGLL,,A,,A,GN,
09:22:12,2024-06-17,52.241793,6.8562275,,,,,GNRMC,V,A,7.916,A,GN,
09:22:12,,52.241793,6.8562275,25.8,M,46.0,M,GNGGA,,,,,GN,12
09:22:12,,52.241793,6.8562275,,,,,GNGLL,,A,,A,GN,
09:22:13,2024-06-17,52.2417598333,6.8561945,,,,,GNRMC,V,A,8.42,A,GN,
09:22:13,,52.2417598333,6.8561945,26.0,M,46.0,M,GNGGA,,,,,GN,12
09:22:13,,52.2417598333,6.8561945,,,,,GNGLL,,A,,A,GN,
